ts_start,packets_per_sec,bytes_per_sec,entropy_src_ip,entropy_dst_ip,syn_ratio
1766652909.891711,60.0,51760.0,5.906890595608518,5.840223928941851,0.31666666666666665
1766652910.891711,60.0,49324.0,5.906890595608518,5.694309137239127,0.11666666666666667
1766652911.891711,60.0,42510.0,5.906890595608518,5.548394345536403,0.21666666666666667
1766652912.891711,60.0,42946.0,5.906890595608518,5.660975803905794,0.1
1766652913.891711,60.0,48858.0,5.906890595608518,5.548394345536403,0.2
1766652914.891711,60.0,45326.0,5.906890595608518,5.640223928941851,0.13333333333333333
1766652915.891711,60.0,45615.0,5.906890595608518,5.627642470572461,0.23333333333333334
1766652916.891711,60.0,41022.0,5.906890595608518,5.806890595608518,0.21666666666666667
1766652917.891711,60.0,43423.0,5.906890595608518,5.740223928941852,0.13333333333333333
1766652918.891711,60.0,39508.0,5.906890595608518,5.7276424705724605,0.13333333333333333
1766652919.891711,60.0,44315.0,5.906890595608518,5.606890595608517,0.2
1766652920.891711,60.0,46917.0,5.906890595608518,5.773557262275185,0.13333333333333333
1766652921.891711,60.0,46946.0,5.906890595608518,5.5800632543679045,0.15
1766652922.891711,60.0,49414.0,5.906890595608518,5.740223928941852,0.3
1766652923.891711,60.0,45600.0,5.906890595608518,5.660975803905794,0.23333333333333334
1766652924.891711,60.0,44522.0,5.906890595608518,5.7276424705724605,0.2
1766652925.891711,60.0,50928.0,5.906890595608518,5.773557262275185,0.13333333333333333
1766652926.891711,60.0,46260.0,5.906890595608518,5.840223928941851,0.13333333333333333
1766652927.891711,60.0,53883.0,5.906890595608518,5.840223928941851,0.23333333333333334
1766652928.891711,60.0,47366.0,5.906890595608518,5.694309137239127,0.11666666666666667
1766652929.891711,60.0,48412.0,5.906890595608518,5.627642470572461,0.21666666666666667
1766652930.891711,60.0,48905.0,5.906890595608518,5.740223928941852,0.1
1766652931.891711,60.0,43958.0,5.906890595608518,5.806890595608518,0.21666666666666667
1766652932.891711,60.0,44788.0,5.906890595608518,5.7068905956085185,0.26666666666666666
1766652933.891711,60.0,49679.0,5.906890595608518,5.694309137239127,0.18333333333333332
1766652934.891711,60.0,46159.0,5.906890595608518,5.51506101220307,0.25
1766652935.891711,60.0,48903.0,5.906890595608518,5.606890595608517,0.2
1766652936.891711,60.0,45241.0,5.906890595608518,5.673557262275185,0.2
1766652937.891711,60.0,51131.0,5.906890595608518,5.660975803905794,0.25
1766652938.891711,60.0,43397.0,5.906890595608518,5.740223928941852,0.23333333333333334
1766652939.891711,60.0,50487.0,5.906890595608518,5.627642470572461,0.2
1766652940.891711,60.0,44879.0,5.906890595608518,5.673557262275185,0.21666666666666667
1766652941.891711,60.0,46940.0,5.906890595608518,5.773557262275185,0.16666666666666666
1766652942.891711,60.0,46999.0,5.906890595608518,5.773557262275185,0.16666666666666666
1766652943.891711,60.0,45248.0,5.906890595608518,5.7068905956085185,0.16666666666666666
1766652944.891711,60.0,47545.0,5.906890595608518,5.527642470572459,0.2
1766652945.891711,60.0,45500.0,5.906890595608518,5.673557262275185,0.2
1766652946.891711,60.0,48126.0,5.906890595608518,5.7068905956085185,0.2
1766652947.891711,60.0,49169.0,5.906890595608518,5.594309137239128,0.11666666666666667
1766652948.891711,60.0,52391.0,5.906890595608518,5.606890595608517,0.15
1766652949.891711,60.0,42854.0,5.906890595608518,5.7276424705724605,0.2833333333333333
1766652950.891711,60.0,52162.0,5.906890595608518,5.694309137239127,0.15
1766652951.891711,60.0,48855.0,5.906890595608518,5.740223928941852,0.23333333333333334
1766652952.891711,60.0,51758.0,5.906890595608518,5.627642470572461,0.23333333333333334
1766652953.891711,60.0,47277.0,5.906890595608518,5.773557262275185,0.23333333333333334
1766652954.891711,60.0,47710.0,5.906890595608518,5.740223928941852,0.16666666666666666
1766652955.891711,60.0,45988.0,5.906890595608518,5.7068905956085185,0.08333333333333333
1766652956.891711,60.0,48935.0,5.906890595608518,5.740223928941852,0.18333333333333332
1766652957.891711,60.0,53395.0,5.906890595608518,5.7068905956085185,0.21666666666666667
1766652958.891711,60.0,52995.0,5.906890595608518,5.806890595608518,0.15
1766652959.891711,60.0,44760.0,5.906890595608518,5.873557262275185,0.18333333333333332
1766652960.891711,60.0,44370.0,5.906890595608518,5.740223928941852,0.15
1766652961.891711,60.0,46146.0,5.906890595608518,5.773557262275185,0.3333333333333333
1766652962.891711,60.0,51609.0,5.906890595608518,5.573557262275184,0.13333333333333333
1766652963.891711,60.0,49180.0,5.906890595608518,5.7068905956085185,0.1
1766652964.891711,60.0,43678.0,5.906890595608518,5.6150610122030695,0.15
1766652965.891711,60.0,46575.0,5.906890595608518,5.806890595608518,0.16666666666666666
1766652966.891711,60.0,43595.0,5.906890595608518,5.660975803905794,0.16666666666666666
1766652967.891711,60.0,44718.0,5.906890595608518,5.640223928941851,0.11666666666666667
1766652968.891711,60.0,46084.0,5.906890595608518,5.7068905956085185,0.2
1766652969.891711,60.0,44397.0,5.906890595608518,5.7068905956085185,0.2
1766652970.891711,60.0,56006.0,5.906890595608518,5.740223928941852,0.21666666666666667
1766652971.891711,60.0,47240.0,5.906890595608518,5.627642470572461,0.15
1766652972.891711,60.0,50955.0,5.906890595608518,5.681727678869736,0.16666666666666666
1766652973.891711,60.0,44762.0,5.906890595608518,5.7276424705724605,0.2833333333333333
1766652974.891711,60.0,47493.0,5.906890595608518,5.673557262275185,0.2833333333333333
1766652975.891711,60.0,47852.0,5.906890595608518,5.640223928941851,0.23333333333333334
1766652976.891711,60.0,42377.0,5.906890595608518,5.660975803905794,0.13333333333333333
1766652977.891711,60.0,46494.0,5.906890595608518,5.640223928941851,0.25
1766652978.891711,60.0,48410.0,5.906890595608518,5.7276424705724605,0.16666666666666666
1766652979.891711,60.0,44348.0,5.906890595608518,5.740223928941852,0.08333333333333333
1766652980.891711,60.0,42788.0,5.906890595608518,5.640223928941851,0.26666666666666666
1766652981.891711,60.0,46080.0,5.906890595608518,5.581727678869736,0.15
1766652982.891711,60.0,46731.0,5.906890595608518,5.673557262275185,0.23333333333333334
1766652983.891711,60.0,50210.0,5.906890595608518,5.594309137239128,0.2
1766652984.891711,60.0,50944.0,5.906890595608518,5.773557262275185,0.18333333333333332
1766652985.891711,60.0,47509.0,5.906890595608518,5.573557262275184,0.23333333333333334
1766652986.891711,60.0,46553.0,5.906890595608518,5.673557262275185,0.2
1766652987.891711,60.0,50856.0,5.906890595608518,5.573557262275184,0.13333333333333333
1766652988.891711,60.0,43553.0,5.906890595608518,5.51506101220307,0.11666666666666667
1766652989.891711,60.0,44157.0,5.906890595608518,5.673557262275185,0.16666666666666666
1766652990.891711,60.0,40645.0,5.906890595608518,5.740223928941852,0.16666666666666666
1766652991.891711,60.0,46680.0,5.906890595608518,5.7276424705724605,0.25
1766652992.891711,60.0,43616.0,5.906890595608518,5.594309137239128,0.11666666666666667
1766652993.891711,60.0,49240.0,5.906890595608518,5.7068905956085185,0.13333333333333333
1766652994.891711,60.0,51052.0,5.906890595608518,5.640223928941851,0.2833333333333333
1766652995.891711,60.0,50021.0,5.906890595608518,5.7068905956085185,0.16666666666666666
1766652996.891711,60.0,54505.0,5.906890595608518,5.740223928941852,0.16666666666666666
1766652997.891711,60.0,51535.0,5.906890595608518,5.673557262275185,0.16666666666666666
1766652998.891711,60.0,46430.0,5.906890595608518,5.773557262275185,0.23333333333333334
1766652999.891711,60.0,44656.0,5.906890595608518,5.673557262275185,0.16666666666666666
1766653000.891711,60.0,42922.0,5.906890595608518,5.494309137239126,0.16666666666666666
1766653001.891711,60.0,46005.0,5.906890595608518,5.7068905956085185,0.25
1766653002.891711,60.0,49143.0,5.906890595608518,5.640223928941851,0.21666666666666667
1766653003.891711,60.0,51614.0,5.906890595608518,5.694309137239127,0.3
1766653004.891711,60.0,49232.0,5.906890595608518,5.627642470572461,0.15
1766653005.891711,60.0,45798.0,5.906890595608518,5.694309137239127,0.3
1766653006.891711,60.0,49265.0,5.906890595608518,5.569146220500345,0.3333333333333333
1766653007.891711,60.0,54552.0,5.906890595608518,5.806890595608518,0.2833333333333333
1766653008.891711,60.0,44159.0,5.906890595608518,5.7068905956085185,0.25
1766653009.891711,60.0,43791.0,5.906890595608518,5.660975803905794,0.2
1766653010.891711,60.0,43887.0,5.906890595608518,5.773557262275185,0.2
1766653011.891711,60.0,48139.0,5.906890595608518,5.527642470572459,0.21666666666666667
1766653012.891711,60.0,44608.0,5.906890595608518,5.660975803905794,0.25
1766653013.891711,60.0,38857.0,5.906890595608518,5.773557262275185,0.2
1766653014.891711,60.0,45468.0,5.906890595608518,5.548394345536403,0.3
1766653015.891711,60.0,42441.0,5.906890595608518,5.7068905956085185,0.16666666666666666
1766653016.891711,60.0,47544.0,5.906890595608518,5.7068905956085185,0.16666666666666666
1766653017.891711,60.0,48978.0,5.906890595608518,5.740223928941852,0.25
1766653018.891711,60.0,49482.0,5.906890595608518,5.773557262275185,0.23333333333333334
1766653019.891711,60.0,45252.0,5.906890595608518,5.773557262275185,0.26666666666666666
1766653020.891711,60.0,51756.0,5.906890595608518,5.548394345536403,0.18333333333333332
1766653021.891711,60.0,40786.0,5.906890595608518,5.673557262275185,0.11666666666666667
1766653022.891711,60.0,44200.0,5.906890595608518,5.740223928941852,0.18333333333333332
1766653023.891711,60.0,40456.0,5.906890595608518,5.660975803905794,0.18333333333333332
1766653024.891711,60.0,50260.0,5.906890595608518,5.660975803905794,0.15
1766653025.891711,60.0,51563.0,5.906890595608518,5.840223928941851,0.21666666666666667
1766653026.891711,60.0,49968.0,5.906890595608518,5.760975803905794,0.11666666666666667
1766653027.891711,60.0,45070.0,5.906890595608518,5.7276424705724605,0.21666666666666667
1766653028.891711,60.0,55102.0,5.906890595608518,5.6150610122030695,0.26666666666666666
1766653029.891711,60.0,48541.0,5.906890595608518,5.660975803905794,0.21666666666666667
1766653030.891711,60.0,46724.0,5.906890595608518,5.7068905956085185,0.2
1766653031.891711,60.0,43635.0,5.906890595608518,5.673557262275185,0.16666666666666666
1766653032.891711,60.0,49147.0,5.906890595608518,5.773557262275185,0.2
1766653033.891711,60.0,45296.0,5.906890595608518,5.773557262275185,0.23333333333333334
1766653034.891711,60.0,44531.0,5.906890595608518,5.7068905956085185,0.13333333333333333
1766653035.891711,60.0,48381.0,5.906890595608518,5.806890595608518,0.16666666666666666
1766653036.891711,60.0,46101.0,5.906890595608518,5.760975803905794,0.23333333333333334
1766653037.891711,60.0,47384.0,5.906890595608518,5.773557262275185,0.15
1766653038.891711,60.0,47506.0,5.906890595608518,5.7068905956085185,0.18333333333333332
1766653039.891711,60.0,44250.0,5.906890595608518,5.773557262275185,0.25
1766653040.891711,60.0,48115.0,5.906890595608518,5.773557262275185,0.15
1766653041.891711,60.0,47578.0,5.906890595608518,5.7068905956085185,0.31666666666666665
1766653042.891711,60.0,44663.0,5.906890595608518,5.694309137239127,0.15
1766653043.891711,60.0,45370.0,5.906890595608518,5.448394345536402,0.18333333333333332
1766653044.891711,60.0,44541.0,5.906890595608518,5.840223928941851,0.23333333333333334
1766653045.891711,60.0,49419.0,5.906890595608518,5.7276424705724605,0.16666666666666666
1766653046.891711,60.0,46806.0,5.906890595608518,5.760975803905794,0.13333333333333333
1766653047.891711,60.0,55137.0,5.906890595608518,5.606890595608517,0.21666666666666667
1766653048.891711,60.0,48809.0,5.906890595608518,5.535812887167012,0.18333333333333332
1766653049.891711,60.0,46547.0,5.906890595608518,5.773557262275185,0.21666666666666667
1766653050.891711,60.0,41141.0,5.906890595608518,5.640223928941851,0.2
1766653051.891711,60.0,51734.0,5.906890595608518,5.773557262275185,0.23333333333333334
1766653052.891711,60.0,46328.0,5.906890595608518,5.740223928941852,0.31666666666666665
1766653053.891711,60.0,44894.0,5.906890595608518,5.7276424705724605,0.18333333333333332
1766653054.891711,60.0,45480.0,5.906890595608518,5.527642470572459,0.16666666666666666
1766653055.891711,60.0,45529.0,5.906890595608518,5.740223928941852,0.18333333333333332
1766653056.891711,60.0,47864.0,5.906890595608518,5.794309137239127,0.21666666666666667
1766653057.891711,60.0,46088.0,5.906890595608518,5.502479553833679,0.23333333333333334
1766653058.891711,60.0,44852.0,5.906890595608518,5.773557262275185,0.2
1766653059.891711,60.0,43078.0,5.906890595608518,5.773557262275185,0.16666666666666666
1766653060.891711,60.0,44042.0,5.906890595608518,5.7068905956085185,0.16666666666666666
1766653061.891711,60.0,50794.0,5.906890595608518,5.7068905956085185,0.23333333333333334
1766653062.891711,60.0,40478.0,5.906890595608518,5.7276424705724605,0.15
1766653063.891711,60.0,39000.0,5.906890595608518,5.660975803905794,0.13333333333333333
1766653064.891711,60.0,48550.0,5.906890595608518,5.673557262275185,0.23333333333333334
1766653065.891711,60.0,46848.0,5.906890595608518,5.773557262275185,0.2
1766653066.891711,60.0,44167.0,5.906890595608518,5.673557262275185,0.13333333333333333
1766653067.891711,60.0,48108.0,5.906890595608518,5.660975803905794,0.23333333333333334
1766653068.891711,60.0,48983.0,5.906890595608518,5.481727678869736,0.16666666666666666
1766653069.891711,60.0,46868.0,5.906890595608518,5.673557262275185,0.16666666666666666
1766653070.891711,60.0,42574.0,5.906890595608518,5.673557262275185,0.26666666666666666
1766653071.891711,60.0,47797.0,5.906890595608518,5.7068905956085185,0.18333333333333332
1766653072.891711,60.0,51081.0,5.906890595608518,5.740223928941852,0.16666666666666666
1766653073.891711,60.0,48060.0,5.906890595608518,5.581727678869736,0.2
1766653074.891711,60.0,48575.0,5.906890595608518,5.673557262275185,0.21666666666666667
1766653075.891711,60.0,42105.0,5.906890595608518,5.673557262275185,0.25
1766653076.891711,60.0,46639.0,5.906890595608518,5.673557262275185,0.18333333333333332
1766653077.891711,60.0,50404.0,5.906890595608518,5.773557262275185,0.15
1766653078.891711,60.0,48867.0,5.906890595608518,5.7276424705724605,0.21666666666666667
1766653079.891711,60.0,46042.0,5.906890595608518,5.660975803905794,0.23333333333333334
1766653080.891711,60.0,48432.0,5.906890595608518,5.7068905956085185,0.18333333333333332
1766653081.891711,60.0,46746.0,5.906890595608518,5.673557262275185,0.21666666666666667
1766653082.891711,60.0,47722.0,5.906890595608518,5.773557262275185,0.21666666666666667
1766653083.891711,60.0,45627.0,5.906890595608518,5.606890595608517,0.2
1766653084.891711,60.0,45907.0,5.906890595608518,5.640223928941851,0.26666666666666666
1766653085.891711,60.0,42138.0,5.906890595608518,5.673557262275185,0.2
1766653086.891711,60.0,46160.0,5.906890595608518,5.606890595608517,0.23333333333333334
1766653087.891711,60.0,46999.0,5.906890595608518,5.673557262275185,0.15
1766653088.891711,60.0,46373.0,5.906890595608518,5.673557262275185,0.15
1766653089.891711,60.0,47379.0,5.906890595608518,5.7276424705724605,0.2
1766653090.891711,60.0,40799.0,5.906890595608518,5.7068905956085185,0.23333333333333334
1766653091.891711,60.0,47627.0,5.906890595608518,5.694309137239127,0.25
1766653092.891711,60.0,49108.0,5.906890595608518,5.648394345536403,0.21666666666666667
1766653093.891711,60.0,44244.0,5.906890595608518,5.640223928941851,0.21666666666666667
1766653094.891711,60.0,49852.0,5.906890595608518,5.740223928941852,0.1
1766653095.891711,60.0,46731.0,5.906890595608518,5.6150610122030695,0.15
1766653096.891711,60.0,47765.0,5.906890595608518,5.540223928941851,0.2
1766653097.891711,60.0,46846.0,5.906890595608518,5.660975803905794,0.25
1766653098.891711,60.0,50798.0,5.906890595608518,5.694309137239127,0.3
1766653099.891711,60.0,49881.0,5.906890595608518,5.660975803905794,0.21666666666666667
1766653100.891711,60.0,47736.0,5.906890595608518,5.740223928941852,0.2
1766653101.891711,60.0,44799.0,5.906890595608518,5.660975803905794,0.11666666666666667
1766653102.891711,60.0,44659.0,5.906890595608518,5.594309137239128,0.15
1766653103.891711,60.0,42356.0,5.906890595608518,5.773557262275185,0.21666666666666667
1766653104.891711,60.0,50163.0,5.906890595608518,5.773557262275185,0.18333333333333332
1766653105.891711,60.0,42528.0,5.906890595608518,5.694309137239127,0.21666666666666667
1766653106.891711,60.0,42831.0,5.906890595608518,5.481727678869736,0.21666666666666667
1766653107.891711,60.0,45246.0,5.906890595608518,5.548394345536403,0.18333333333333332
1766653108.891711,60.0,45102.0,5.906890595608518,5.7276424705724605,0.18333333333333332
1766653109.891711,60.0,41985.0,5.906890595608518,5.606890595608517,0.16666666666666666
1766653110.891711,60.0,49449.0,5.906890595608518,5.660975803905794,0.25
1766653111.891711,60.0,47728.0,5.906890595608518,5.527642470572459,0.13333333333333333
1766653112.891711,60.0,44983.0,5.906890595608518,5.594309137239128,0.15
1766653113.891711,60.0,43465.0,5.906890595608518,5.740223928941852,0.21666666666666667
1766653114.891711,60.0,43967.0,5.906890595608518,5.527642470572459,0.21666666666666667
1766653115.891711,60.0,45345.0,5.906890595608518,5.773557262275185,0.31666666666666665
1766653116.891711,60.0,52824.0,5.906890595608518,5.760975803905794,0.23333333333333334
1766653117.891711,60.0,48615.0,5.906890595608518,5.494309137239126,0.2
1766653118.891711,60.0,45859.0,5.906890595608518,5.673557262275185,0.23333333333333334
1766653119.891711,60.0,48301.0,5.906890595608518,5.5609758039057935,0.13333333333333333
1766653120.891711,60.0,47027.0,5.906890595608518,5.627642470572461,0.2
1766653121.891711,60.0,45087.0,5.906890595608518,5.594309137239128,0.2
1766653122.891711,60.0,46515.0,5.906890595608518,5.640223928941851,0.15
1766653123.891711,60.0,42700.0,5.906890595608518,5.806890595608518,0.15
1766653124.891711,60.0,52558.0,5.906890595608518,5.694309137239127,0.25
1766653125.891711,60.0,43135.0,5.906890595608518,5.773557262275185,0.2
1766653126.891711,60.0,43129.0,5.906890595608518,5.6150610122030695,0.2833333333333333
1766653127.891711,60.0,45148.0,5.906890595608518,5.773557262275185,0.16666666666666666
1766653128.891711,60.0,53357.0,5.906890595608518,5.7276424705724605,0.15
1766653129.891711,60.0,48711.0,5.906890595608518,5.773557262275185,0.21666666666666667
1766653130.891711,60.0,51228.0,5.906890595608518,5.673557262275185,0.25
1766653131.891711,60.0,44702.0,5.906890595608518,5.673557262275185,0.21666666666666667
1766653132.891711,60.0,37307.0,5.906890595608518,5.7068905956085185,0.16666666666666666
1766653133.891711,60.0,47846.0,5.906890595608518,5.673557262275185,0.3
1766653134.891711,60.0,50758.0,5.906890595608518,5.581727678869736,0.18333333333333332
1766653135.891711,60.0,44839.0,5.906890595608518,5.740223928941852,0.3
1766653136.891711,60.0,44072.0,5.906890595608518,5.806890595608518,0.11666666666666667
1766653137.891711,60.0,45458.0,5.906890595608518,5.673557262275185,0.26666666666666666
1766653138.891711,60.0,47567.0,5.906890595608518,5.673557262275185,0.25
1766653139.891711,60.0,44474.0,5.906890595608518,5.673557262275185,0.23333333333333334
1766653140.891711,60.0,51232.0,5.906890595608518,5.806890595608518,0.21666666666666667
1766653141.891711,60.0,45558.0,5.906890595608518,5.660975803905794,0.16666666666666666
