ts_start,packets_per_sec,bytes_per_sec,entropy_src_ip,entropy_dst_ip,syn_ratio
1768330925.96868,50.0,37777.0,5.643856189774725,5.483856189774727,0.26
1768330926.96868,50.0,37293.0,5.643856189774725,5.523856189774727,0.18
1768330927.96868,50.0,43287.0,5.643856189774725,5.508758439731458,0.18
1768330928.96868,50.0,40769.0,5.643856189774725,5.523856189774727,0.16
1768330929.96868,50.0,38349.0,5.643856189774725,5.523856189774727,0.12
1768330930.96868,50.0,43718.0,5.643856189774725,5.563856189774725,0.22
1768330931.96868,50.0,37174.0,5.643856189774725,5.428758439731458,0.12
1768330932.96868,50.0,42156.0,5.643856189774725,5.428758439731458,0.16
1768330933.96868,50.0,42530.0,5.643856189774725,5.443856189774727,0.18
1768330934.96868,50.0,39959.0,5.643856189774725,5.443856189774727,0.24
1768330935.96868,50.0,35295.0,5.643856189774725,5.603856189774725,0.1
1768330936.96868,50.0,36315.0,5.643856189774725,5.483856189774727,0.3
1768330937.96868,50.0,40172.0,5.643856189774725,5.468758439731458,0.2
1768330938.96868,50.0,39706.0,5.643856189774725,5.388758439731457,0.2
1768330939.96868,50.0,39535.0,5.643856189774725,5.403856189774727,0.26
1768330940.96868,50.0,41247.0,5.643856189774725,5.483856189774727,0.16
1768330941.96868,50.0,36291.0,5.643856189774725,5.323856189774726,0.24
1768330942.96868,50.0,44162.0,5.643856189774725,5.348758439731457,0.24
1768330943.96868,50.0,37872.0,5.643856189774725,5.523856189774727,0.22
1768330944.96868,50.0,40158.0,5.643856189774725,5.428758439731458,0.18
1768330945.96868,50.0,37520.0,5.643856189774725,5.523856189774727,0.2
1768330946.96868,50.0,38989.0,5.643856189774725,5.443856189774727,0.22
1768330947.96868,50.0,38792.0,5.643856189774725,5.443856189774727,0.24
